Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Prev_Season,Market_Value_Home,Market_Value_Away,Strength_Rank_Based_Home,Pythagorean_Exp_Home,Avg_Goals_Scored_Home,Home_Dependency_Home,Strength_Rank_Based_Away,Pythagorean_Exp_Away,Avg_Goals_Scored_Away,Home_Dependency_Away,Target,Log_Market_Value_Home,Log_Market_Value_Away
F1,16/10/10,00:00,Marseille,Nancy,1.0,0.0,H,1.0,0.0,H,14.0,7.0,4.0,2.0,13.0,3.0,17.0,17.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,16/10/10,00:00,Montpellier,Sochaux,2.0,0.0,H,2.0,0.0,H,14.0,5.0,6.0,1.0,5.0,3.0,18.0,16.0,0.0,4.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,16/10/10,00:00,Toulouse,Paris SG,0.0,2.0,A,0.0,1.0,A,6.0,13.0,4.0,7.0,6.0,4.0,19.0,14.0,2.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,17/10/10,00:00,Lens,Rennes,0.0,0.0,D,0.0,0.0,D,12.0,10.0,4.0,4.0,2.0,3.0,21.0,24.0,2.0,1.0,0.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,17/10/10,00:00,Lorient,Valenciennes,2.0,1.0,H,2.0,1.0,H,15.0,14.0,6.0,5.0,3.0,4.0,14.0,18.0,1.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,17/10/10,00:00,Lyon,Lille,3.0,1.0,H,2.0,0.0,H,16.0,20.0,9.0,9.0,4.0,3.0,19.0,11.0,0.0,2.0,1.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,17/10/10,00:00,Nice,St Etienne,2.0,1.0,H,0.0,1.0,A,18.0,8.0,7.0,2.0,8.0,2.0,8.0,15.0,2.0,5.0,0.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,23/10/10,00:00,Bordeaux,Brest,0.0,2.0,A,0.0,1.0,A,20.0,11.0,7.0,6.0,11.0,8.0,10.0,15.0,2.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,23/10/10,00:00,Lens,Nice,1.0,0.0,H,0.0,0.0,D,21.0,10.0,2.0,3.0,4.0,4.0,9.0,13.0,2.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,23/10/10,00:00,Monaco,Valenciennes,0.0,2.0,A,0.0,1.0,A,12.0,13.0,3.0,4.0,7.0,4.0,25.0,17.0,2.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,23/10/10,00:00,Nancy,Lorient,1.0,0.0,H,1.0,0.0,H,16.0,13.0,5.0,4.0,11.0,5.0,20.0,20.0,1.0,2.0,0.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,23/10/10,00:00,Rennes,Montpellier,0.0,1.0,A,0.0,1.0,A,12.0,11.0,5.0,2.0,6.0,1.0,17.0,18.0,2.0,3.0,1.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,23/10/10,00:00,Sochaux,Toulouse,1.0,3.0,A,0.0,0.0,D,8.0,12.0,4.0,8.0,1.0,9.0,15.0,14.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,23/10/10,00:00,St Etienne,Caen,1.0,1.0,D,0.0,1.0,A,26.0,7.0,5.0,2.0,5.0,6.0,14.0,16.0,1.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,24/10/10,00:00,Arles,Lyon,1.0,1.0,D,1.0,0.0,H,8.0,10.0,2.0,5.0,2.0,6.0,13.0,14.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,24/10/10,00:00,Lille,Marseille,1.0,3.0,A,1.0,0.0,H,14.0,9.0,7.0,7.0,7.0,4.0,15.0,19.0,2.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,24/10/10,00:00,Paris SG,Auxerre,2.0,3.0,A,1.0,3.0,A,14.0,8.0,7.0,4.0,5.0,3.0,19.0,14.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,30/10/10,00:00,Auxerre,Nice,2.0,0.0,H,1.0,0.0,H,16.0,19.0,7.0,4.0,0.0,4.0,9.0,12.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,30/10/10,00:00,Brest,St Etienne,2.0,0.0,H,0.0,0.0,D,14.0,14.0,5.0,1.0,1.0,4.0,16.0,9.0,1.0,0.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,30/10/10,00:00,Caen,Nancy,2.0,3.0,A,1.0,2.0,A,13.0,14.0,3.0,6.0,5.0,3.0,28.0,20.0,3.0,4.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,30/10/10,00:00,Lorient,Arles,2.0,0.0,H,0.0,0.0,D,16.0,7.0,5.0,1.0,7.0,1.0,13.0,16.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,30/10/10,00:00,Lyon,Sochaux,2.0,1.0,H,1.0,0.0,H,16.0,7.0,3.0,4.0,8.0,3.0,10.0,17.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,30/10/10,00:00,Toulouse,Lens,1.0,1.0,D,1.0,1.0,D,5.0,9.0,2.0,2.0,4.0,2.0,19.0,17.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,31/10/10,00:00,Montpellier,Paris SG,1.0,1.0,D,1.0,1.0,D,17.0,15.0,5.0,3.0,2.0,4.0,23.0,17.0,2.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,31/10/10,00:00,Valenciennes,Lille,1.0,1.0,D,0.0,0.0,D,10.0,18.0,3.0,3.0,4.0,7.0,16.0,15.0,3.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,02/11/10,00:00,Monaco,Bordeaux,2.0,2.0,D,0.0,1.0,A,16.0,12.0,7.0,4.0,4.0,5.0,16.0,15.0,2.0,3.0,1.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,06/11/10,00:00,Arles,Caen,3.0,2.0,H,2.0,1.0,H,14.0,13.0,9.0,5.0,5.0,8.0,21.0,15.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,06/11/10,00:00,Bordeaux,Valenciennes,1.0,1.0,D,0.0,1.0,A,28.0,7.0,8.0,4.0,7.0,3.0,9.0,16.0,3.0,4.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,06/11/10,00:00,Rennes,Lyon,1.0,1.0,D,1.0,0.0,H,10.0,12.0,5.0,5.0,5.0,5.0,20.0,20.0,0.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,06/11/10,00:00,Sochaux,Auxerre,1.0,1.0,D,0.0,1.0,A,24.0,14.0,7.0,5.0,10.0,5.0,15.0,14.0,2.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,06/11/10,00:00,St Etienne,Lorient,1.0,2.0,A,0.0,1.0,A,11.0,21.0,5.0,7.0,4.0,8.0,20.0,6.0,3.0,0.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,07/11/10,00:00,Lens,Montpellier,2.0,0.0,H,2.0,0.0,H,8.0,16.0,5.0,3.0,2.0,5.0,26.0,19.0,2.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,07/11/10,00:00,Lille,Brest,3.0,1.0,H,1.0,0.0,H,20.0,15.0,7.0,4.0,4.0,2.0,13.0,13.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,07/11/10,00:00,Nancy,Monaco,0.0,4.0,A,0.0,0.0,D,16.0,11.0,5.0,4.0,4.0,5.0,15.0,16.0,0.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,07/11/10,00:00,Nice,Toulouse,2.0,0.0,H,1.0,0.0,H,6.0,12.0,3.0,3.0,3.0,5.0,13.0,25.0,2.0,2.0,0.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,07/11/10,00:00,Paris SG,Marseille,2.0,1.0,H,2.0,1.0,H,11.0,15.0,6.0,5.0,5.0,4.0,18.0,16.0,3.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,13/11/10,00:00,Bordeaux,Nancy,2.0,1.0,H,1.0,0.0,H,10.0,8.0,4.0,2.0,5.0,3.0,22.0,15.0,2.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,13/11/10,00:00,Brest,Sochaux,1.0,1.0,D,1.0,1.0,D,18.0,10.0,5.0,3.0,12.0,3.0,11.0,15.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,13/11/10,00:00,Caen,Lille,2.0,5.0,A,1.0,3.0,A,11.0,22.0,5.0,8.0,1.0,0.0,15.0,18.0,3.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,13/11/10,00:00,Marseille,Lens,1.0,1.0,D,1.0,0.0,H,19.0,7.0,5.0,2.0,4.0,5.0,22.0,13.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,13/11/10,00:00,Monaco,Arles,0.0,0.0,D,0.0,0.0,D,16.0,9.0,4.0,4.0,9.0,5.0,10.0,19.0,0.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,13/11/10,00:00,Montpellier,Toulouse,1.0,0.0,H,1.0,0.0,H,13.0,6.0,5.0,3.0,4.0,4.0,14.0,27.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,14/11/10,00:00,Auxerre,Rennes,2.0,1.0,H,0.0,0.0,D,12.0,12.0,5.0,5.0,5.0,2.0,18.0,11.0,4.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,14/11/10,00:00,Lorient,Paris SG,1.0,1.0,D,1.0,0.0,H,13.0,19.0,4.0,8.0,7.0,9.0,8.0,21.0,2.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,14/11/10,00:00,Lyon,Nice,1.0,0.0,H,1.0,0.0,H,19.0,1.0,6.0,0.0,7.0,1.0,12.0,17.0,1.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,20/11/10,00:00,Nancy,Valenciennes,2.0,0.0,H,1.0,0.0,H,25.0,7.0,10.0,0.0,10.0,3.0,15.0,18.0,2.0,4.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,20/11/10,00:00,Nice,Montpellier,0.0,1.0,A,0.0,0.0,D,9.0,14.0,3.0,10.0,3.0,5.0,12.0,17.0,2.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,20/11/10,00:00,Paris SG,Caen,2.0,1.0,H,1.0,0.0,H,11.0,13.0,3.0,1.0,6.0,5.0,14.0,13.0,2.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,20/11/10,00:00,Rennes,Brest,2.0,1.0,H,1.0,0.0,H,17.0,7.0,6.0,2.0,3.0,5.0,14.0,12.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,20/11/10,00:00,Sochaux,Lorient,2.0,0.0,H,1.0,0.0,H,11.0,6.0,4.0,2.0,4.0,5.0,14.0,10.0,0.0,0.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,20/11/10,00:00,St Etienne,Auxerre,1.0,1.0,D,0.0,1.0,A,13.0,13.0,1.0,4.0,6.0,3.0,20.0,17.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,20/11/10,00:00,Toulouse,Marseille,0.0,1.0,A,0.0,0.0,D,11.0,20.0,1.0,4.0,3.0,3.0,19.0,18.0,0.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,21/11/10,00:00,Arles,Bordeaux,2.0,4.0,A,1.0,2.0,A,9.0,30.0,5.0,9.0,6.0,8.0,19.0,11.0,3.0,1.0,1.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,21/11/10,00:00,Lens,Lyon,1.0,3.0,A,1.0,0.0,H,3.0,11.0,1.0,5.0,4.0,2.0,12.0,15.0,2.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,21/11/10,00:00,Lille,Monaco,2.0,1.0,H,1.0,0.0,H,23.0,3.0,8.0,2.0,12.0,3.0,9.0,13.0,0.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,27/11/10,00:00,Bordeaux,Lille,1.0,1.0,D,0.0,1.0,A,7.0,8.0,1.0,2.0,3.0,8.0,20.0,15.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,27/11/10,00:00,Lorient,Rennes,2.0,0.0,H,0.0,0.0,D,15.0,4.0,8.0,1.0,6.0,2.0,15.0,18.0,2.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,27/11/10,00:00,Marseille,Montpellier,4.0,0.0,H,2.0,0.0,H,10.0,16.0,6.0,3.0,1.0,7.0,15.0,15.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,27/11/10,00:00,Monaco,Nice,1.0,1.0,D,0.0,0.0,D,14.0,8.0,2.0,2.0,6.0,1.0,29.0,12.0,0.0,3.0,0.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,27/11/10,00:00,Nancy,St Etienne,1.0,1.0,D,0.0,0.0,D,18.0,15.0,4.0,6.0,5.0,3.0,16.0,20.0,0.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,27/11/10,00:00,Valenciennes,Arles,3.0,0.0,H,1.0,0.0,H,20.0,10.0,8.0,1.0,6.0,9.0,24.0,21.0,3.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,28/11/10,00:00,Auxerre,Toulouse,1.0,2.0,A,0.0,2.0,A,13.0,9.0,3.0,5.0,3.0,2.0,18.0,16.0,3.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,28/11/10,00:00,Caen,Sochaux,0.0,3.0,A,0.0,1.0,A,19.0,9.0,4.0,4.0,8.0,5.0,15.0,12.0,1.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,28/11/10,00:00,Lyon,Paris SG,2.0,2.0,D,0.0,0.0,D,27.0,11.0,5.0,4.0,11.0,4.0,15.0,8.0,2.0,1.0,1.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,30/11/10,00:00,Brest,Lens,4.0,1.0,H,2.0,1.0,H,14.0,13.0,6.0,5.0,3.0,11.0,19.0,14.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,01/12/10,00:00,Marseille,Rennes,0.0,0.0,D,0.0,0.0,D,19.0,12.0,5.0,4.0,5.0,6.0,13.0,16.0,2.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,01/12/10,00:00,Valenciennes,St Etienne,1.0,1.0,D,0.0,1.0,A,25.0,6.0,8.0,4.0,8.0,3.0,11.0,16.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,04/12/10,00:00,Arles,Nancy,1.0,1.0,D,1.0,1.0,D,14.0,7.0,2.0,1.0,3.0,6.0,23.0,27.0,2.0,4.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,04/12/10,00:00,Lens,Auxerre,1.0,1.0,D,1.0,0.0,H,17.0,13.0,2.0,3.0,8.0,8.0,13.0,14.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,04/12/10,00:00,Lille,Lorient,6.0,3.0,H,2.0,2.0,D,22.0,7.0,11.0,4.0,4.0,4.0,14.0,7.0,2.0,2.0,0.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,04/12/10,00:00,Montpellier,Lyon,1.0,2.0,A,0.0,1.0,A,17.0,8.0,6.0,5.0,7.0,1.0,16.0,19.0,3.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,04/12/10,00:00,Rennes,Monaco,1.0,0.0,H,0.0,0.0,D,9.0,10.0,2.0,3.0,4.0,1.0,17.0,12.0,2.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,04/12/10,00:00,Sochaux,Valenciennes,2.0,1.0,H,1.0,0.0,H,18.0,13.0,8.0,6.0,5.0,3.0,14.0,11.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,04/12/10,00:00,Toulouse,Caen,1.0,0.0,H,0.0,0.0,D,12.0,10.0,4.0,4.0,3.0,5.0,13.0,21.0,0.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,05/12/10,00:00,Nice,Marseille,1.0,0.0,H,0.0,0.0,D,7.0,14.0,1.0,6.0,5.0,6.0,14.0,23.0,3.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,05/12/10,00:00,Paris SG,Brest,3.0,1.0,H,1.0,0.0,H,14.0,16.0,5.0,6.0,6.0,6.0,17.0,13.0,2.0,0.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,05/12/10,00:00,St Etienne,Bordeaux,2.0,2.0,D,0.0,1.0,A,14.0,7.0,9.0,4.0,6.0,2.0,16.0,19.0,0.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,11/12/10,00:00,Arles,Lille,0.0,1.0,A,0.0,0.0,D,9.0,10.0,2.0,4.0,3.0,4.0,14.0,15.0,2.0,2.0,1.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,11/12/10,00:00,Auxerre,Marseille,1.0,1.0,D,1.0,1.0,D,14.0,13.0,3.0,3.0,0.0,10.0,12.0,12.0,3.0,1.0,0.0,1.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,11/12/10,00:00,Brest,Montpellier,0.0,0.0,D,0.0,0.0,D,8.0,12.0,3.0,3.0,6.0,4.0,11.0,19.0,0.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,11/12/10,00:00,Caen,Nice,0.0,0.0,D,0.0,0.0,D,9.0,13.0,1.0,2.0,7.0,5.0,19.0,15.0,2.0,3.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,11/12/10,00:00,Lorient,Lens,3.0,0.0,H,0.0,0.0,D,12.0,14.0,8.0,5.0,1.0,7.0,17.0,18.0,0.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,11/12/10,00:00,Nancy,Sochaux,1.0,0.0,H,0.0,0.0,D,16.0,15.0,6.0,4.0,3.0,7.0,20.0,23.0,2.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,11/12/10,00:00,Valenciennes,Paris SG,1.0,2.0,A,0.0,0.0,D,11.0,22.0,5.0,12.0,3.0,8.0,10.0,17.0,1.0,1.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,12/12/10,00:00,Bordeaux,Rennes,0.0,0.0,D,0.0,0.0,D,12.0,3.0,3.0,1.0,6.0,4.0,9.0,13.0,0.0,2.0,0.0,0.0,10-11,09-10,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
